datetime,label,direction,id,x,y,w,h,Color,ColorConf,Type,TypeConf
2019-06-14 02:14:54.900000,line1,down,21678,445,201,39,25,Blue,0.6,Car,0.51
2019-06-14 02:14:55.700000,line2,down,21622,649,393,93,105,Blue,0.42,SmallTruck,0.41
2019-06-14 02:14:55.800000,line2,up,21718,540,431,81,70,White,0.7,Car,0.95
2019-06-14 02:14:56,line1,up,21662,349,205,39,36,Black,0.23,SUV,0.5
2019-06-14 02:14:56.400000,line1,down,21618,412,198,37,35,Blue,0.46,Car,0.47
2019-06-14 02:14:56.700000,line2,up,21746,543,444,81,65,Black,0.99,Car,0.73
2019-06-14 02:14:57.100000,line2,down,21766,665,437,64,55,Black,0.77,SUV,0.58
2019-06-14 02:14:58,line1,up,21738,293,177,54,67,White,0.54,SmallTruck,0.65
2019-06-14 02:14:58.400000,line1,down,21730,408,204,34,29,Blue,0.5,Car,0.61
2019-06-14 02:14:58.500000,line1,up,21718,347,204,43,33,White,0.65,Car,0.71
2019-06-14 02:14:58.600000,line2,up,21794,521,420,84,78,Black,0.36,Car,0.44
2019-06-14 02:14:58.600000,line1,down,21762,437,196,39,30,Blue,0.38,Car,0.52
2019-06-14 02:14:59.200000,line2,down,21618,660,420,81,76,White,0.37,Car,0.31
2019-06-14 02:14:59.400000,line1,up,21746,349,206,37,34,Black,0.5,Car,0.63
2019-06-14 02:15:00,line1,down,21770,410,204,32,28,Blue,0.43,Car,0.62
2019-06-14 02:15:00.400000,line1,down,21722,440,198,34,28,Blue,0.31,Car,0.63
2019-06-14 02:15:01.200000,line2,down,21838,653,431,75,60,Black,0.97,Car,0.92
2019-06-14 02:15:01.200000,line1,up,21794,350,202,38,36,Blue,0.38,Car,0.52
2019-06-14 02:15:01.900000,line2,down,21762,717,419,76,62,Black,0.47,Car,0.46
2019-06-14 02:15:02.400000,line1,down,21806,448,203,31,28,Blue,0.34,Car,0.55
2019-06-14 02:15:02.500000,line1,down,21826,409,197,35,35,Blue,0.3,Car,0.41
2019-06-14 02:15:03,line2,down,21770,651,433,69,57,White,0.31,Car,0.44
2019-06-14 02:15:03.700000,line2,down,21722,715,422,69,54,White,0.44,Car,0.69
2019-06-14 02:15:04.300000,line1,down,21834,445,187,40,39,Blue,0.73,SmallTruck,0.25
2019-06-14 02:15:04.600000,line1,down,21830,409,196,39,37,Blue,0.41,Car,0.48
2019-06-14 02:15:05.400000,line2,down,21826,672,436,63,67,White,0.45,Van,0.36
2019-06-14 02:15:05.600000,line2,down,21806,729,427,67,60,Gray,0.29,Car,0.46
2019-06-14 02:15:06.500000,line1,down,21858,438,202,37,29,Blue,0.25,Car,0.7
2019-06-14 02:15:06.900000,line1,up,21890,311,190,40,53,White,0.79,SmallTruck,0.67
2019-06-14 02:15:07.200000,line2,up,21918,457,333,176,170,White,0.57,SmallTruck,0.43
2019-06-14 02:15:07.400000,line2,down,21830,659,431,74,67,White,0.36,Car,0.44
2019-06-14 02:15:07.500000,line1,down,21870,411,203,34,33,Blue,0.4,Car,0.46
2019-06-14 02:15:07.500000,line2,down,21902,708,386,98,101,White,0.65,SmallTruck,0.59
2019-06-14 02:15:08.700000,line1,down,21898,408,198,40,37,Blue,0.28,Car,0.48
2019-06-14 02:15:08.800000,line1,down,21930,441,198,38,27,Blue,0.37,Car,0.53
2019-06-14 02:15:09.100000,line1,up,21922,321,199,44,45,White,0.53,Car,0.69
2019-06-14 02:15:09.600000,line2,down,21858,711,422,76,55,White,0.39,Car,0.73
2019-06-14 02:15:09.800000,line1,up,21918,325,166,68,72,White,0.6,SmallTruck,0.52
2019-06-14 02:15:10.400000,line2,down,21870,663,435,73,67,White,0.4,Car,0.29
2019-06-14 02:15:11.100000,line2,up,22014,544,401,102,104,White,0.86,SmallTruck,0.95
2019-06-14 02:15:11.100000,line2,up,22006,476,446,77,69,Yellow,0.59,Car,0.31
2019-06-14 02:15:11.300000,line1,up,21962,310,165,85,75,White,0.89,SmallTruck,0.57
2019-06-14 02:15:11.500000,line2,down,21966,668,434,70,68,White,0.78,SUV,0.61
2019-06-14 02:15:12.100000,line2,down,22030,739,436,66,51,Black,0.69,SUV,0.48
2019-06-14 02:15:12.600000,line1,up,22002,313,207,34,36,Black,0.48,SUV,0.45
2019-06-14 02:15:12.900000,line2,up,22066,541,434,75,63,White,0.4,Car,0.71
2019-06-14 02:15:13.300000,line1,up,22014,298,136,108,99,White,0.6,SmallTruck,0.7
2019-06-14 02:15:13.600000,line1,up,22074,338,188,54,52,Blue,0.33,SmallTruck,0.47
2019-06-14 02:15:13.800000,line1,up,22082,314,210,35,34,Blue,0.29,Car,0.62
2019-06-14 02:15:14.500000,line1,down,22026,438,199,36,28,Blue,0.36,Car,0.56
2019-06-14 02:15:14.800000,line2,up,22090,534,417,91,91,Black,0.7,Car,0.59
2019-06-14 02:15:15.400000,line1,up,22066,354,204,43,35,White,0.39,Car,0.55
2019-06-14 02:15:15.900000,line2,down,22122,666,435,72,67,Blue,0.42,SUV,0.48
2019-06-14 02:15:16,line1,down,22078,409,208,33,28,Blue,0.31,Car,0.56
2019-06-14 02:15:16.200000,line1,up,22102,327,180,60,59,White,0.94,SmallTruck,0.52
2019-06-14 02:15:16.500000,line2,up,22166,543,417,70,78,White,0.89,Van,0.74
2019-06-14 02:15:16.800000,line1,down,22170,440,202,37,26,Black,0.32,Car,0.59
2019-06-14 02:15:17.200000,line2,down,22194,719,431,74,54,White,0.93,Car,0.63
2019-06-14 02:15:17.300000,line1,up,22130,351,206,38,32,Black,0.67,Car,0.6
2019-06-14 02:15:17.900000,line1,down,22190,408,203,32,29,Blue,0.59,Car,0.54
2019-06-14 02:15:18.100000,line1,up,22178,312,208,34,36,White,0.35,Car,0.42
2019-06-14 02:15:18.400000,line1,down,22158,439,201,34,30,Blue,0.32,Car,0.61
2019-06-14 02:15:19.100000,line2,down,22078,655,442,70,57,White,0.51,Car,0.5
2019-06-14 02:15:19.100000,line1,down,22186,410,202,32,30,Blue,0.31,Car,0.5
2019-06-14 02:15:19.200000,line2,up,22210,527,423,81,75,White,0.29,SUV,0.55
2019-06-14 02:15:19.200000,line1,up,22166,352,201,37,38,White,0.68,Van,0.44
2019-06-14 02:15:19.600000,line2,down,22170,716,430,79,60,Black,0.53,Car,0.68
2019-06-14 02:15:20,line1,down,22146,409,204,30,30,Blue,0.46,Car,0.63
2019-06-14 02:15:20.100000,line2,up,22238,532,440,75,62,Black,0.96,Car,0.97
2019-06-14 02:15:21.100000,line2,down,22190,659,436,72,59,Blue,0.47,Car,0.51
2019-06-14 02:15:21.300000,line1,down,22198,407,203,36,32,Blue,0.3,Car,0.56
2019-06-14 02:15:21.800000,line1,up,22210,342,200,42,40,White,0.26,Car,0.49
2019-06-14 02:15:22.100000,line2,down,22186,716,430,79,63,White,0.44,SUV,0.43
2019-06-14 02:15:22.100000,line1,down,22290,451,209,44,27,Blue,0.4,Car,0.66
2019-06-14 02:15:22.300000,line2,up,22326,533,421,83,77,White,0.77,Car,0.62
2019-06-14 02:15:22.900000,line2,down,22342,665,439,61,58,Gray,0.85,Van,0.53
2019-06-14 02:15:23.600000,line1,down,22294,409,202,31,32,Blue,0.66,Car,0.38
2019-06-14 02:15:23.800000,line2,up,22362,533,423,86,76,Black,0.91,Car,0.74
2019-06-14 02:15:24.200000,line2,down,22198,660,434,67,66,White,0.45,Car,0.45
2019-06-14 02:15:24.700000,line1,up,22326,345,200,43,38,White,0.59,Car,0.54
2019-06-14 02:15:25.500000,line1,down,22274,406,202,32,31,Blue,0.4,Car,0.61
2019-06-14 02:15:26.100000,line1,up,22362,346,200,44,37,Blue,0.44,Car,0.52
2019-06-14 02:15:26.300000,line2,down,22430,659,433,62,56,Blue,0.99,SmallTruck,0.39
2019-06-14 02:15:26.600000,line1,down,22410,440,199,36,29,Gray,0.35,Car,0.67
2019-06-14 02:15:27,line2,up,22434,481,346,154,158,Blue,0.64,SmallTruck,0.8
2019-06-14 02:15:27.400000,line1,down,22414,411,206,30,27,Blue,0.56,Car,0.59
2019-06-14 02:15:28.300000,line1,down,22346,437,187,44,41,Blue,0.53,Car,0.29
2019-06-14 02:15:28.500000,line2,down,22274,671,443,67,61,White,0.37,Car,0.49
2019-06-14 02:15:28.600000,line2,up,22466,482,351,141,144,White,1.0,SmallTruck,0.65
2019-06-14 02:15:28.900000,line1,up,22438,321,197,41,46,Blue,0.63,Car,0.3
2019-06-14 02:15:29.400000,line1,up,22434,324,179,70,59,Blue,0.54,SmallTruck,0.72
2019-06-14 02:15:29.600000,line2,down,22494,738,439,63,52,White,0.98,Van,0.78
2019-06-14 02:15:30.300000,line2,down,22526,658,434,72,60,Black,0.79,Car,0.95
2019-06-14 02:15:31,line1,up,22466,332,175,62,64,White,0.88,SmallTruck,0.77
2019-06-14 02:15:31.100000,line2,up,22554,540,428,76,66,White,0.97,Car,0.77
2019-06-14 02:15:31.100000,line1,down,22530,406,199,42,36,Blue,0.59,Car,0.43
2019-06-14 02:15:31.200000,line1,up,22498,310,205,41,39,White,0.52,Car,0.76
2019-06-14 02:15:32,line1,down,22474,408,202,34,32,Blue,0.68,Car,0.46
2019-06-14 02:15:33,line2,up,22622,539,423,72,68,White,0.98,Car,0.45
2019-06-14 02:15:33.400000,line1,down,22510,408,202,31,30,Blue,0.48,Car,0.51
2019-06-14 02:15:33.500000,line1,up,22590,313,210,34,34,White,0.72,SUV,0.54
2019-06-14 02:15:33.600000,line1,up,22554,355,207,35,32,White,0.87,Car,0.8
2019-06-14 02:15:33.700000,line2,down,22642,657,419,69,69,Yellow,0.57,SmallTruck,0.46
2019-06-14 02:15:33.900000,line2,up,22634,494,357,150,153,White,0.95,SmallTruck,0.91
2019-06-14 02:15:34,line2,up,22630,451,440,83,75,White,0.31,Car,0.55
2019-06-14 02:15:34.600000,line1,up,22614,314,210,32,33,White,0.66,SUV,0.41
2019-06-14 02:15:34.700000,line2,down,22650,669,439,59,60,Blue,0.95,SUV,0.43
2019-06-14 02:15:34.700000,line1,down,22606,433,193,42,33,Blue,0.41,Car,0.31
2019-06-14 02:15:35.200000,line1,down,22598,402,180,47,52,Blue,0.87,SmallTruck,0.34
2019-06-14 02:15:35.400000,line1,up,22622,347,201,44,40,White,0.83,Car,0.44
2019-06-14 02:15:35.900000,line2,up,22682,524,405,81,86,White,0.23,SmallTruck,0.29
2019-06-14 02:15:36.100000,line2,down,22694,671,443,72,62,White,0.9,Van,0.54
2019-06-14 02:15:36.500000,line1,up,22634,328,169,64,69,White,0.83,SmallTruck,0.83
2019-06-14 02:15:36.600000,line1,up,22630,309,214,35,32,Gray,0.33,Car,0.51
2019-06-14 02:15:37.200000,line1,down,22654,407,196,35,36,Blue,0.35,Car,0.47
2019-06-14 02:15:37.600000,line2,down,22606,729,420,85,71,Gray,0.3,Van,0.49
2019-06-14 02:15:37.700000,line1,up,22678,309,211,37,34,White,0.61,Car,0.38
2019-06-14 02:15:38.200000,line1,up,22682,341,197,50,44,White,0.26,SUV,0.34
2019-06-14 02:15:38.900000,line1,down,22686,403,196,37,36,Blue,0.37,Car,0.39
2019-06-14 02:15:39.900000,line1,down,22718,433,185,53,44,Blue,0.29,Car,0.32
2019-06-14 02:15:40,line2,up,22754,476,361,78,65,White,0.89,Car,0.44
2019-06-14 02:15:40,line2,down,22654,667,436,69,69,White,0.46,Van,0.32
2019-06-14 02:15:40.100000,line1,up,22722,338,195,49,46,White,0.81,Van,0.28
2019-06-14 02:15:40.300000,line2,down,22598,727,488,87,90,Blue,0.81,SmallTruck,0.39
2019-06-14 02:15:40.800000,line1,down,22710,407,202,33,30,White,0.3,Car,0.64
2019-06-14 02:15:41.800000,line1,up,22766,349,205,38,33,White,0.77,Car,0.53
2019-06-14 02:15:41.800000,line2,down,22686,653,421,83,85,White,0.37,Van,0.37
2019-06-14 02:15:42,line1,down,22750,439,193,39,35,Gray,0.26,BigBus,0.24
2019-06-14 02:15:42.700000,line2,up,22838,473,355,81,67,White,0.94,SUV,0.69
2019-06-14 02:15:42.800000,line2,down,22798,703,383,112,100,Green,0.46,SmallTruck,0.31
2019-06-14 02:15:43.800000,line2,down,22710,650,435,72,57,White,0.56,Car,0.67
2019-06-14 02:15:44.200000,line1,down,22774,410,200,34,33,Blue,0.48,Car,0.38
2019-06-14 02:15:44.200000,line1,down,22854,437,180,47,46,Blue,0.54,SmallTruck,0.44
2019-06-14 02:15:44.300000,line1,up,22866,310,188,42,57,White,0.7,SmallTruck,0.59
2019-06-14 02:15:44.400000,line1,up,22846,346,198,43,38,White,0.76,SUV,0.51
2019-06-14 02:15:44.900000,line2,down,22750,713,408,77,68,White,0.48,Van,0.47
2019-06-14 02:15:46,line1,down,22850,403,200,39,33,Blue,0.38,Car,0.39
2019-06-14 02:15:46.300000,line1,down,22874,426,190,43,40,Blue,0.34,Car,0.45
2019-06-14 02:15:47,line2,down,22774,656,422,85,77,Blue,0.39,Van,0.27
2019-06-14 02:15:47.800000,line1,down,22902,410,199,38,36,Blue,0.62,Car,0.41
2019-06-14 02:15:48.900000,line2,down,22946,661,429,73,68,Gray,0.39,Van,0.36
2019-06-14 02:15:49.300000,line2,down,22970,739,423,61,56,White,0.83,Van,1.0
2019-06-14 02:15:49.700000,line1,up,22930,302,186,53,61,White,0.96,SmallTruck,0.52
2019-06-14 02:15:50.700000,line2,down,22998,664,424,80,70,Gray,0.66,SmallTruck,0.45
2019-06-14 02:15:51,line1,up,22966,347,198,44,39,White,0.71,Car,0.44
2019-06-14 02:15:51.800000,line1,down,22974,408,208,31,29,Blue,0.63,Car,0.57
2019-06-14 02:15:52.100000,line1,up,23010,309,200,41,46,Blue,0.98,Car,0.79
2019-06-14 02:15:52.900000,line1,up,23018,337,191,51,46,White,0.58,Van,0.29
2019-06-14 02:15:53.700000,line1,up,23038,326,188,58,54,Blue,0.35,SmallTruck,0.38
2019-06-14 02:15:54,line2,up,23054,447,413,102,95,Blue,0.99,SmallTruck,0.55
2019-06-14 02:15:54.400000,line2,down,23082,643,436,70,58,Blue,0.6,Car,0.52
2019-06-14 02:15:55.300000,line1,up,23058,292,180,62,67,White,0.78,SmallTruck,0.52
2019-06-14 02:15:55.800000,line1,up,23106,339,195,55,45,White,0.43,Car,0.52
2019-06-14 02:15:56.600000,line1,up,23054,312,202,40,44,Blue,0.99,Car,0.36
2019-06-14 02:15:57.600000,line1,down,23122,392,178,59,55,Blue,0.45,BigBus,0.34
2019-06-14 02:15:57.700000,line1,down,23094,427,198,44,33,Blue,0.37,Car,0.55
2019-06-14 02:15:58.600000,line2,up,23154,461,425,106,89,Yellow,0.82,Car,0.32
2019-06-14 02:15:59.600000,line1,up,23142,327,181,63,61,White,0.4,SmallTruck,0.5
2019-06-14 02:16:00.400000,line2,down,23122,595,354,151,141,Red,0.62,BigBus,0.52
2019-06-14 02:16:00.700000,line1,up,23182,350,200,37,39,White,0.6,SmallTruck,0.38
2019-06-14 02:16:01.100000,line1,up,23154,313,203,40,41,Yellow,0.89,Car,0.38
2019-06-14 02:16:02,line1,up,23210,338,197,49,42,Blue,0.46,Car,0.49
2019-06-14 02:16:02.300000,line1,down,23170,424,168,62,58,Blue,0.39,BigTruck,0.38
2019-06-14 02:16:03,line1,down,23222,410,199,38,35,Yellow,0.8,Car,0.4
2019-06-14 02:16:03.600000,line1,up,23230,339,197,47,44,White,0.89,Van,0.29
2019-06-14 02:16:04.400000,line1,down,23234,409,196,35,38,Blue,0.45,Car,0.48
2019-06-14 02:16:04.900000,line1,up,23254,344,198,43,38,White,0.68,SUV,0.32
2019-06-14 02:16:05.300000,line2,up,23290,537,435,83,69,White,0.93,Car,0.66
2019-06-14 02:16:05.400000,line2,up,23286,470,453,73,59,White,0.68,Car,0.96
2019-06-14 02:16:05.500000,line2,down,23294,655,435,70,61,Yellow,0.98,Car,0.7
2019-06-14 02:16:05.500000,line2,down,23170,666,342,153,141,Red,0.55,BigBus,0.38
2019-06-14 02:16:05.600000,line1,up,23262,314,204,38,41,Yellow,0.52,Car,0.34
2019-06-14 02:16:06.200000,line1,down,23242,406,203,32,29,Blue,0.54,Car,0.42
2019-06-14 02:16:06.800000,line1,down,23246,437,193,43,35,Blue,0.39,Car,0.31
2019-06-14 02:16:07.100000,line2,down,23234,652,408,78,86,White,0.4,SmallTruck,0.4
2019-06-14 02:16:07.600000,line1,up,23290,351,209,36,32,White,0.87,Car,0.76
2019-06-14 02:16:08,line1,down,23314,412,203,30,30,Blue,0.54,Car,0.49
2019-06-14 02:16:08,line1,up,23286,317,217,30,28,White,0.69,Car,0.82
2019-06-14 02:16:08.600000,line2,up,23350,538,440,82,63,Black,0.96,Car,0.93
2019-06-14 02:16:09,line2,down,23358,660,439,63,54,Black,0.68,Car,0.57
2019-06-14 02:16:09.500000,line1,down,23306,405,203,33,29,Blue,0.29,Car,0.74
2019-06-14 02:16:09.500000,line1,up,23346,309,207,40,41,White,0.33,Car,0.57
2019-06-14 02:16:09.900000,line2,down,23246,725,417,82,72,White,0.33,Van,0.5
2019-06-14 02:16:10.500000,line2,up,23406,526,416,78,74,White,0.93,Van,0.82
2019-06-14 02:16:10.700000,line1,down,23354,416,202,31,28,Gray,0.32,Car,0.58
2019-06-14 02:16:10.800000,line2,down,23418,668,442,66,58,Black,0.7,SUV,0.52
2019-06-14 02:16:10.900000,line1,up,23350,348,207,36,28,Black,0.61,Car,0.76
2019-06-14 02:16:11.500000,line1,up,23386,316,205,32,41,White,0.73,SmallTruck,0.44
2019-06-14 02:16:11.800000,line1,down,23366,439,199,40,29,Blue,0.32,Car,0.64
2019-06-14 02:16:12,line2,up,23466,537,430,76,62,White,0.92,Car,0.9
2019-06-14 02:16:12.200000,line1,down,23378,409,199,33,33,Blue,0.6,Car,0.53
2019-06-14 02:16:12.400000,line2,down,23306,657,442,69,58,White,0.46,Car,0.6
2019-06-14 02:16:12.800000,line1,up,23406,345,196,43,40,White,0.85,Van,0.32
2019-06-14 02:16:13.400000,line2,down,23510,722,436,65,58,White,1.0,Car,0.73
2019-06-14 02:16:13.800000,line1,down,23402,409,206,31,27,Blue,0.33,Car,0.56
2019-06-14 02:16:14,line1,down,23410,440,193,37,37,Gray,0.34,Car,0.43
2019-06-14 02:16:14.300000,line2,up,23542,534,423,83,70,White,0.9,Car,0.63
2019-06-14 02:16:14.300000,line1,up,23466,348,203,42,34,White,0.61,Car,0.55
2019-06-14 02:16:14.800000,line2,down,23558,650,425,75,64,Black,0.61,SUV,0.45
2019-06-14 02:16:14.900000,line1,down,23486,406,204,34,30,Gray,0.3,Car,0.51
2019-06-14 02:16:15.200000,line2,up,23610,536,434,74,63,White,0.98,Car,0.91
2019-06-14 02:16:16.200000,line1,down,23474,444,197,34,30,Blue,0.34,Car,0.42
2019-06-14 02:16:16.300000,line1,down,23470,411,206,31,27,Blue,0.34,Car,0.65
2019-06-14 02:16:16.300000,line1,up,23542,344,202,48,39,White,0.85,Car,0.55
2019-06-14 02:16:16.500000,line2,down,23642,665,449,68,57,White,0.99,SUV,0.49
2019-06-14 02:16:17.100000,line2,down,23410,728,418,76,70,White,0.47,Van,0.41
2019-06-14 02:16:17.400000,line1,up,23610,350,204,37,31,White,0.88,Car,0.76
2019-06-14 02:16:17.500000,line1,down,23606,442,200,34,27,Blue,0.26,Car,0.56
2019-06-14 02:16:17.600000,line2,down,23710,655,437,68,62,White,0.98,SUV,0.51
2019-06-14 02:16:17.700000,line1,down,23618,406,199,32,33,Blue,0.34,Car,0.33
2019-06-14 02:16:19.200000,line2,down,23758,670,441,70,61,White,0.97,SUV,0.48
2019-06-14 02:16:19.200000,line2,down,23474,712,409,73,67,Gray,0.39,Car,0.32
2019-06-14 02:16:19.500000,line1,down,23678,411,206,32,30,Blue,0.27,Car,0.44
2019-06-14 02:16:19.600000,line1,up,23730,349,206,37,30,Red,0.71,Car,0.68
2019-06-14 02:16:19.900000,line1,down,23766,435,203,38,24,Black,0.38,Car,0.7
2019-06-14 02:16:20.200000,line1,down,23646,409,198,35,35,Yellow,0.82,Car,0.36
2019-06-14 02:16:20.500000,line2,down,23618,654,421,76,76,White,0.45,Van,0.42
2019-06-14 02:16:20.700000,line2,down,23606,728,426,68,58,White,0.28,Car,0.45
2019-06-14 02:16:22.100000,line2,down,23866,671,436,65,67,White,0.92,Van,0.9
2019-06-14 02:16:22.400000,line1,up,23846,346,206,39,33,Blue,0.53,Car,0.6
2019-06-14 02:16:22.500000,line2,up,23890,530,427,84,72,White,0.84,Car,0.75
2019-06-14 02:16:22.700000,line2,up,23886,491,383,93,79,White,0.86,Car,0.51
2019-06-14 02:16:22.800000,line2,down,23646,648,412,92,85,Yellow,0.89,SmallTruck,0.27
2019-06-14 02:16:23.100000,line1,down,23754,442,197,39,31,Blue,0.27,Car,0.44
2019-06-14 02:16:23.700000,line1,down,23862,411,207,31,29,Blue,0.69,Car,0.49
2019-06-14 02:16:24.600000,line1,up,23890,346,204,43,37,White,0.8,Car,0.51
2019-06-14 02:16:25.100000,line1,down,23774,408,198,32,35,Blue,0.51,Car,0.37
2019-06-14 02:16:25.800000,line2,up,23942,469,457,82,67,White,0.4,SUV,0.61
2019-06-14 02:16:26.300000,line2,down,23754,726,423,67,62,White,0.48,Van,0.37
2019-06-14 02:16:26.700000,line2,down,23962,660,441,63,56,Blue,0.99,Car,0.61
2019-06-14 02:16:26.800000,line1,up,23938,308,196,46,43,Blue,0.46,Car,0.55
2019-06-14 02:16:27,line1,down,23902,444,199,36,28,Blue,0.3,Car,0.55
2019-06-14 02:16:27.200000,line1,down,23910,416,207,31,27,Gray,0.28,Car,0.77
2019-06-14 02:16:27.300000,line2,up,23990,464,432,66,70,White,0.44,Van,0.82
2019-06-14 02:16:28.100000,line1,down,23874,435,178,48,48,Blue,0.88,Car,0.34
2019-06-14 02:16:28.300000,line2,down,23774,664,418,75,80,Blue,0.33,Van,0.28
2019-06-14 02:16:28.500000,line1,up,23942,317,213,32,32,White,0.38,Car,0.46
2019-06-14 02:16:28.800000,line1,up,23994,349,203,35,32,Blue,0.4,Car,0.44
2019-06-14 02:16:29.800000,line2,up,24026,475,325,171,176,White,1.0,SmallTruck,0.52
2019-06-14 02:16:29.900000,line1,up,23990,315,208,30,35,White,0.4,Car,0.3
2019-06-14 02:16:30.200000,line2,down,23910,660,428,74,67,White,0.47,Car,0.75
2019-06-14 02:16:30.400000,line2,down,23902,717,410,82,66,White,0.39,Car,0.34
2019-06-14 02:16:31.800000,line2,down,23874,672,356,173,135,Blue,0.7,BigTruck,0.3
2019-06-14 02:16:32,line1,up,24026,312,156,98,83,White,0.89,SmallTruck,0.59
2019-06-14 02:16:32.200000,line1,down,23954,436,184,51,45,Blue,0.61,Car,0.46
2019-06-14 02:16:32.900000,line1,down,24098,408,203,34,32,Blue,0.31,Car,0.45
2019-06-14 02:16:34,line1,up,24146,340,200,40,37,Blue,0.83,Car,0.7
2019-06-14 02:16:34.200000,line2,up,24158,522,421,82,74,White,0.84,SUV,0.6
2019-06-14 02:16:34.300000,line1,up,24086,314,207,34,37,White,0.6,Van,0.41
2019-06-14 02:16:34.500000,line1,down,24114,436,196,40,30,Blue,0.58,Car,0.46
2019-06-14 02:16:34.800000,line2,down,24070,652,426,71,71,Gray,0.57,Van,0.38
2019-06-14 02:16:34.800000,line1,down,24122,403,196,39,36,Blue,0.55,Car,0.42
2019-06-14 02:16:35.600000,line2,down,24154,719,393,98,87,White,0.47,Van,0.36
2019-06-14 02:16:36.100000,line2,up,24222,535,429,83,68,White,0.7,Car,0.8
2019-06-14 02:16:36.100000,line2,down,24098,671,437,60,65,White,0.48,Van,0.41
2019-06-14 02:16:36.200000,line1,down,24110,406,201,32,31,Blue,0.36,Car,0.64
2019-06-14 02:16:36.500000,line1,up,24158,344,199,43,39,White,0.72,SUV,0.45
2019-06-14 02:16:37.500000,line1,down,24138,437,191,36,35,White,0.28,Car,0.58
2019-06-14 02:16:37.500000,line1,down,24190,411,210,32,25,Blue,0.39,Car,0.64
2019-06-14 02:16:38,line2,down,24182,646,421,79,69,Blue,0.38,SUV,0.31
2019-06-14 02:16:38.100000,line2,down,24246,710,422,92,63,Blue,0.51,SmallTruck,0.34
2019-06-14 02:16:38.400000,line1,up,24222,354,204,33,30,White,0.47,Car,0.67
2019-06-14 02:16:38.400000,line1,up,24234,294,171,64,74,White,0.84,SmallTruck,0.49
2019-06-14 02:16:38.600000,line1,down,24250,442,202,32,26,Green,0.43,Car,0.69
2019-06-14 02:16:38.800000,line1,down,24170,399,170,58,65,Blue,0.8,BigTruck,0.35
2019-06-14 02:16:38.900000,line2,up,24294,521,407,82,78,Black,0.67,SUV,0.41
2019-06-14 02:16:39.400000,line2,up,24310,469,446,73,64,White,0.42,Van,0.37
2019-06-14 02:16:39.500000,line2,down,24110,663,445,65,57,White,0.48,Car,0.52
2019-06-14 02:16:39.700000,line1,up,24270,350,210,37,31,Blue,0.46,Car,0.48
2019-06-14 02:16:40.700000,line2,down,24298,663,447,62,55,White,0.79,SUV,0.44
2019-06-14 02:16:40.700000,line1,down,24306,411,192,34,42,Blue,0.75,Car,0.35
2019-06-14 02:16:40.900000,line1,up,24294,350,206,36,31,Blue,0.36,Car,0.41
2019-06-14 02:16:41.300000,line2,down,24138,717,417,84,73,White,0.54,Car,0.37
2019-06-14 02:16:41.700000,line1,up,24314,320,211,31,33,White,0.47,SUV,0.49
2019-06-14 02:16:42,line2,down,24170,621,360,141,140,Blue,0.71,BigTruck,0.45
2019-06-14 02:16:42.500000,line1,down,24330,443,197,35,30,Gray,0.32,Car,0.57
2019-06-14 02:16:43.400000,line2,down,24354,717,411,86,72,White,0.88,Van,0.97
2019-06-14 02:16:43.600000,line1,down,24318,402,198,37,35,Blue,0.48,Car,0.42
2019-06-14 02:16:44,line2,down,24362,613,368,127,127,Gray,0.66,SmallTruck,0.53
2019-06-14 02:16:44.300000,line1,down,24322,443,201,33,26,Blue,0.32,Car,0.66
2019-06-14 02:16:45.900000,line1,down,24398,406,202,32,30,Blue,0.4,Car,0.59
2019-06-14 02:16:46,line2,down,24330,732,428,72,58,White,0.58,Car,0.38
2019-06-14 02:16:46.700000,line2,down,24318,652,420,75,70,Blue,0.33,Van,0.3
2019-06-14 02:16:47.300000,line1,down,24390,442,201,34,26,Blue,0.41,Car,0.61
2019-06-14 02:16:47.800000,line2,down,24322,721,429,71,55,White,0.5,Car,0.64
2019-06-14 02:16:48.400000,line1,down,24430,439,198,39,29,Blue,0.56,Car,0.5
2019-06-14 02:16:48.900000,line2,down,24398,669,449,70,55,Blue,0.3,Car,0.56
2019-06-14 02:16:49,line2,up,24450,501,367,128,128,White,0.99,SmallTruck,0.87
2019-06-14 02:16:49.200000,line2,up,24470,455,435,77,67,Yellow,0.45,SUV,0.61
2019-06-14 02:16:50.700000,line1,down,24462,442,198,32,28,Blue,0.27,Car,0.64
2019-06-14 02:16:50.800000,line1,down,24434,399,185,49,47,Blue,0.6,Car,0.36
2019-06-14 02:16:51,line2,down,24390,717,429,81,59,Black,0.43,Car,0.71
2019-06-14 02:16:51.200000,line2,up,24490,443,307,194,189,White,0.94,SmallTruck,0.7
2019-06-14 02:16:51.400000,line1,up,24450,329,176,62,64,White,0.93,SmallTruck,0.72
2019-06-14 02:16:51.700000,line1,up,24470,313,212,36,34,White,0.41,Car,0.55
2019-06-14 02:16:52.200000,line2,down,24430,732,426,76,61,Blue,0.67,Car,0.51
2019-06-14 02:16:52.500000,line1,down,24498,408,201,38,33,Blue,0.58,Car,0.53
2019-06-14 02:16:53.600000,line1,up,24526,307,205,42,38,White,0.57,Car,0.6
2019-06-14 02:16:53.600000,line1,up,24490,329,161,66,73,White,0.93,SmallTruck,0.63
2019-06-14 02:16:53.900000,line2,down,24434,642,381,112,123,Blue,0.41,SmallTruck,0.38
